CaseId,ActivityName,ActivityTime,EmployeeID,Department,Location,JobLevel,EmploymentType,HiringManager,RecruitmentSource,CurrentSalary,PerformanceRating,TenureYears,PerformedBy,SystemUsed,HireDate
HR2024_E644097,Application Rejected,2023-12-29T09:00:00.000Z,E644097,Finance,London,10,Part-time,M215676,Referral,146456,,0,XYZ,XYZ_HRIS,
HR2024_E644621,Job Posted,2024-02-16T10:36:27.613Z,E644621,Finance,London,6,Contract,M562092,External,191136,,0,XYZ,XYZ_HRIS,
HR2024_E644621,Application Received,2024-03-15T17:00:00.000Z,E644621,Finance,London,6,Contract,M562092,External,191136,,0,XYZ,XYZ_HRIS,
HR2024_E644621,Application Rejected,2024-03-20T13:00:00.000Z,E644621,Finance,London,6,Contract,M562092,External,191136,,0,XYZ,XYZ_HRIS,
HR2024_E645362,Job Posted,2024-05-26T10:36:27.613Z,E645362,Marketing,New York,5,Part-time,M103444,External,112662,,0,XYZ,XYZ_HRIS,
HR2024_E645362,Application Received,2024-06-21T10:00:00.000Z,E645362,Marketing,New York,5,Part-time,M103444,External,112662,,0,XYZ,XYZ_HRIS,
HR2024_E645362,Application Rejected,2024-06-24T16:00:00.000Z,E645362,Marketing,New York,5,Part-time,M103444,External,112662,,0,XYZ,XYZ_HRIS,
HR2024_E646006,Job Posted,2024-01-17T10:36:27.613Z,E646006,HR,New York,8,Full-time,M384187,Internal,142500,,0,XYZ,XYZ_HRIS,
HR2024_E646006,Application Received,2024-02-20T16:00:00.000Z,E646006,HR,New York,8,Full-time,M384187,Internal,142500,,0,XYZ,XYZ_HRIS,
HR2024_E646006,Application Rejected,2024-02-22T12:00:00.000Z,E646006,HR,New York,8,Full-time,M384187,Internal,142500,,0,XYZ,XYZ_HRIS,
HR2024_E646068,Job Posted,2024-05-26T10:36:27.613Z,E646068,Sales,Berlin,6,Full-time,M572011,External,174010,,0,XYZ,XYZ_HRIS,
HR2024_E646068,Application Received,2024-12-11T16:00:00.000Z,E646068,Sales,Berlin,6,Full-time,M572011,External,174010,,0,XYZ,XYZ_HRIS,
HR2024_E646068,Application Rejected,2024-12-13T11:00:00.000Z,E646068,Sales,Berlin,6,Full-time,M572011,External,174010,,0,XYZ,XYZ_HRIS,
HR2024_E646906,Job Posted,2024-04-19T10:36:27.613Z,E646906,Engineering,Singapore,9,Contract,M423452,Referral,151975,,0,XYZ,XYZ_HRIS,
HR2024_E646906,Application Received,2024-04-25T13:00:00.000Z,E646906,Engineering,Singapore,9,Contract,M423452,Referral,151975,,0,XYZ,XYZ_HRIS,
HR2024_E646906,Application Rejected,2024-04-29T12:00:00.000Z,E646906,Engineering,Singapore,9,Contract,M423452,Referral,151975,,0,XYZ,XYZ_HRIS,
HR2024_E647312,Job Posted,2024-03-09T10:36:27.613Z,E647312,Marketing,Berlin,9,Part-time,M349641,Internal,122158,,0,XYZ,XYZ_HRIS,
HR2024_E647312,Application Received,2024-03-29T15:00:00.000Z,E647312,Marketing,Berlin,9,Part-time,M349641,Internal,122158,,0,XYZ,XYZ_HRIS,
HR2024_E647312,Interview Completed,2024-05-07T16:00:00.000Z,E647312,Marketing,Berlin,9,Part-time,M349641,Internal,122158,,0,Joint,XYZ_HRIS,
HR2024_E647312,Interview Failed,2024-05-09T14:00:00.000Z,E647312,Marketing,Berlin,9,Part-time,M349641,Internal,122158,,0,Joint,XYZ_HRIS,
HR2024_E647350,Job Posted,2023-12-09T10:36:27.613Z,E647350,Operations,New York,5,Contract,M562651,Agency,198645,,0,XYZ,XYZ_HRIS,
HR2024_E647350,Application Received,2023-12-15T12:00:00.000Z,E647350,Operations,New York,5,Contract,M562651,Agency,198645,,0,XYZ,XYZ_HRIS,
HR2024_E647350,Application Rejected,2023-12-19T15:00:00.000Z,E647350,Operations,New York,5,Contract,M562651,Agency,198645,,0,XYZ,XYZ_HRIS,
HR2024_E647877,Job Posted,2024-02-10T10:36:27.613Z,E647877,Marketing,Sydney,8,Full-time,M159482,Internal,127438,,0,XYZ,XYZ_HRIS,
HR2024_E647877,Application Received,2024-03-15T16:00:00.000Z,E647877,Marketing,Sydney,8,Full-time,M159482,Internal,127438,,0,XYZ,XYZ_HRIS,
HR2024_E647877,Application Rejected,2024-03-19T15:00:00.000Z,E647877,Marketing,Sydney,8,Full-time,M159482,Internal,127438,,0,XYZ,XYZ_HRIS,
HR2024_E648129,Job Posted,2024-02-29T10:36:27.613Z,E648129,Finance,Singapore,2,Part-time,M969781,External,194870,,0,XYZ,XYZ_HRIS,
HR2024_E648129,Application Received,2024-12-06T10:00:00.000Z,E648129,Finance,Singapore,2,Part-time,M969781,External,194870,,0,XYZ,XYZ_HRIS,
HR2024_E648129,Application Rejected,2024-12-10T12:00:00.000Z,E648129,Finance,Singapore,2,Part-time,M969781,External,194870,,0,XYZ,XYZ_HRIS,
HR2024_E648481,Job Posted,2023-11-04T10:36:27.613Z,E648481,Finance,Berlin,2,Full-time,M769196,Internal,95029,,0,XYZ,XYZ_HRIS,
HR2024_E648481,Application Received,2023-11-10T17:00:00.000Z,E648481,Finance,Berlin,2,Full-time,M769196,Internal,95029,,0,XYZ,XYZ_HRIS,
HR2024_E648481,Application Rejected,2023-11-15T09:00:00.000Z,E648481,Finance,Berlin,2,Full-time,M769196,Internal,95029,,0,XYZ,XYZ_HRIS,
HR2024_E648779,Job Posted,2024-02-10T10:36:27.613Z,E648779,Operations,New York,4,Part-time,M665389,Referral,53834,,0,XYZ,XYZ_HRIS,
HR2024_E648779,Application Received,2024-03-05T09:00:00.000Z,E648779,Operations,New York,4,Part-time,M665389,Referral,53834,,0,XYZ,XYZ_HRIS,
HR2024_E648779,Application Rejected,2024-03-07T12:00:00.000Z,E648779,Operations,New York,4,Part-time,M665389,Referral,53834,,0,XYZ,XYZ_HRIS,
HR2024_E648821,Job Posted,2023-12-22T10:36:27.613Z,E648821,Marketing,Singapore,1,Part-time,M315962,External,183077,,0,XYZ,XYZ_HRIS,
HR2024_E648821,Application Received,2024-01-25T12:00:00.000Z,E648821,Marketing,Singapore,1,Part-time,M315962,External,183077,,0,XYZ,XYZ_HRIS,
HR2024_E648821,Interview Completed,2024-02-09T11:00:00.000Z,E648821,Marketing,Singapore,1,Part-time,M315962,External,183077,,0,Joint,XYZ_HRIS,
HR2024_E648821,Interview Failed,2024-02-12T13:00:00.000Z,E648821,Marketing,Singapore,1,Part-time,M315962,External,183077,,0,Joint,XYZ_HRIS,
HR2024_E649145,Job Posted,2024-04-14T10:36:27.613Z,E649145,Engineering,Sydney,7,Contract,M304955,External,146899,,0,XYZ,XYZ_HRIS,
HR2024_E649145,Application Received,2024-10-16T17:00:00.000Z,E649145,Engineering,Sydney,7,Contract,M304955,External,146899,,0,XYZ,XYZ_HRIS,
HR2024_E649145,Interview Completed,2024-10-25T12:00:00.000Z,E649145,Engineering,Sydney,7,Contract,M304955,External,146899,,0,Joint,XYZ_HRIS,
HR2024_E649145,Interview Failed,2024-10-28T15:00:00.000Z,E649145,Engineering,Sydney,7,Contract,M304955,External,146899,,0,Joint,XYZ_HRIS,
HR2024_E649262,Job Posted,2023-11-13T10:36:27.613Z,E649262,Marketing,Sydney,9,Contract,M677079,Agency,51509,,0,XYZ,XYZ_HRIS,
HR2024_E649262,Application Received,2023-11-21T17:00:00.000Z,E649262,Marketing,Sydney,9,Contract,M677079,Agency,51509,,0,XYZ,XYZ_HRIS,
HR2024_E649262,Application Rejected,2023-11-23T13:00:00.000Z,E649262,Marketing,Sydney,9,Contract,M677079,Agency,51509,,0,XYZ,XYZ_HRIS,
HR2024_E649314,Job Posted,2024-03-27T10:36:27.613Z,E649314,HR,New York,10,Full-time,M200128,External,40453,,0,XYZ,XYZ_HRIS,
HR2024_E649314,Application Received,2024-05-01T13:00:00.000Z,E649314,HR,New York,10,Full-time,M200128,External,40453,,0,XYZ,XYZ_HRIS,
HR2024_E649314,Application Rejected,2024-05-03T16:00:00.000Z,E649314,HR,New York,10,Full-time,M200128,External,40453,,0,XYZ,XYZ_HRIS,
HR2024_E649742,Job Posted,2024-03-25T10:36:27.613Z,E649742,Sales,Sydney,3,Part-time,M199180,Referral,56806,,0,XYZ,XYZ_HRIS,
HR2024_E649742,Application Received,2024-04-16T16:00:00.000Z,E649742,Sales,Sydney,3,Part-time,M199180,Referral,56806,,0,XYZ,XYZ_HRIS,
HR2024_E649742,Interview Completed,2024-04-26T13:00:00.000Z,E649742,Sales,Sydney,3,Part-time,M199180,Referral,56806,,0,Joint,XYZ_HRIS,
HR2024_E649742,Interview Failed,2024-04-29T15:00:00.000Z,E649742,Sales,Sydney,3,Part-time,M199180,Referral,56806,,0,Joint,XYZ_HRIS,
HR2024_E649760,Job Posted,2024-02-11T10:36:27.613Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0,XYZ,XYZ_HRIS,2024-11-22
HR2024_E649760,Application Received,2024-09-13T13:00:00.000Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0,XYZ,XYZ_HRIS,2024-11-22
HR2024_E649760,Interview Completed,2024-10-04T17:00:00.000Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0,Joint,XYZ_HRIS,2024-11-22
HR2024_E649760,Offer Extended,2024-10-11T13:00:00.000Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0,Joint,XYZ_HRIS,2024-11-22
HR2024_E649760,Offer Accepted,2024-10-29T15:00:00.000Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0,XYZ,XYZ_HRIS,2024-11-22
HR2024_E649760,Onboarding Started,2024-11-22T13:00:00.000Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0,XYZ,XYZ_HRIS,2024-11-22
HR2024_E649760,Equipment Assigned,2024-11-26T11:00:00.000Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0,Customer,Customer_System,2024-11-22
HR2024_E649760,Leave Requested,2025-01-08T13:00:00.000Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0.13,XYZ,XYZ_HRIS,2024-11-22
HR2024_E649760,Leave Approved,2025-01-13T16:00:00.000Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0.14,Customer,Customer_System,2024-11-22
HR2024_E649760,Resignation Submitted,2025-02-14T13:00:00.000Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0.23,Joint,XYZ_HRIS,2024-11-22
HR2024_E649760,Probation Completed,2025-02-20T13:00:00.000Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0.25,Joint,XYZ_HRIS,2024-11-22
HR2024_E649760,Employment Ended,2025-03-11T13:00:00.000Z,E649760,Marketing,Sydney,9,Part-time,M366687,Internal,153119,,0.3,XYZ,XYZ_HRIS,2024-11-22
HR2024_E649843,Job Posted,2023-11-22T10:36:27.613Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Application Received,2023-12-04T10:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Interview Completed,2024-01-11T16:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0,Joint,XYZ_HRIS,2024-02-22
HR2024_E649843,Offer Extended,2024-01-18T12:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0,Joint,XYZ_HRIS,2024-02-22
HR2024_E649843,Offer Accepted,2024-01-29T17:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Onboarding Started,2024-02-22T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Equipment Assigned,2024-02-23T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0,Customer,Customer_System,2024-02-22
HR2024_E649843,Leave Requested,2024-05-04T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.2,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Leave Approved,2024-05-14T12:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.22,Customer,Customer_System,2024-02-22
HR2024_E649843,Probation Completed,2024-05-22T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.25,Joint,XYZ_HRIS,2024-02-22
HR2024_E649843,Leave Requested,2024-08-07T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.46,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Leave Approved,2024-08-08T09:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.46,Customer,Customer_System,2024-02-22
HR2024_E649843,Leave Requested,2024-10-08T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.63,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Leave Approved,2024-10-08T17:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.63,Customer,Customer_System,2024-02-22
HR2024_E649843,Training Completed,2024-12-25T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.84,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Leave Requested,2025-01-19T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.91,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Leave Approved,2025-01-20T12:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.91,Customer,Customer_System,2024-02-22
HR2024_E649843,Performance Review,2025-02-01T00:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.94,Customer,Customer_System,2024-02-22
HR2024_E649843,Training Completed,2025-02-03T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,0.95,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Leave Requested,2025-03-08T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,1.04,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Leave Approved,2025-03-10T12:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,1.04,Customer,Customer_System,2024-02-22
HR2024_E649843,Training Completed,2025-05-25T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,1.25,XYZ,XYZ_HRIS,2024-02-22
HR2024_E649843,Training Completed,2025-07-13T13:00:00.000Z,E649843,HR,Sydney,10,Contract,M244922,Agency,122743,3,1.39,XYZ,XYZ_HRIS,2024-02-22
HR2024_E650044,Job Posted,2024-01-11T10:36:27.613Z,E650044,Marketing,Singapore,10,Contract,M950879,External,123762,,0,XYZ,XYZ_HRIS,
HR2024_E650044,Application Received,2024-02-02T12:00:00.000Z,E650044,Marketing,Singapore,10,Contract,M950879,External,123762,,0,XYZ,XYZ_HRIS,
HR2024_E650044,Interview Completed,2024-02-23T12:00:00.000Z,E650044,Marketing,Singapore,10,Contract,M950879,External,123762,,0,Joint,XYZ_HRIS,
HR2024_E650044,Interview Failed,2024-02-26T13:00:00.000Z,E650044,Marketing,Singapore,10,Contract,M950879,External,123762,,0,Joint,XYZ_HRIS,
HR2024_E650744,Job Posted,2024-03-12T10:36:27.613Z,E650744,HR,Sydney,7,Contract,M692130,External,107046,,0,XYZ,XYZ_HRIS,
HR2024_E650744,Application Received,2024-04-05T12:00:00.000Z,E650744,HR,Sydney,7,Contract,M692130,External,107046,,0,XYZ,XYZ_HRIS,
HR2024_E650744,Application Rejected,2024-04-10T10:00:00.000Z,E650744,HR,Sydney,7,Contract,M692130,External,107046,,0,XYZ,XYZ_HRIS,
HR2024_E650815,Job Posted,2023-12-20T10:36:27.613Z,E650815,Operations,Berlin,10,Contract,,External,153725,,0,XYZ,XYZ_HRIS,
HR2024_E650815,Application Received,2023-12-25T14:00:00.000Z,E650815,Operations,Berlin,10,Contract,,External,153725,,0,XYZ,XYZ_HRIS,
HR2024_E650815,Application Rejected,2023-12-28T12:00:00.000Z,E650815,Operations,Berlin,10,Contract,,External,153725,,0,XYZ,XYZ_HRIS,
HR2024_E651567,Job Posted,2024-06-06T10:36:27.613Z,E651567,Operations,London,7,Full-time,,Internal,126155,,0,XYZ,XYZ_HRIS,
HR2024_E651567,Application Received,2024-06-13T16:00:00.000Z,E651567,Operations,London,7,Full-time,,Internal,126155,,0,XYZ,XYZ_HRIS,
HR2024_E651567,Application Rejected,2024-06-17T17:00:00.000Z,E651567,Operations,London,7,Full-time,,Internal,126155,,0,XYZ,XYZ_HRIS,
HR2024_E651573,Job Posted,2023-12-08T10:36:27.613Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Application Received,2023-12-20T10:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Interview Completed,2024-01-12T17:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0,Joint,XYZ_HRIS,2024-02-14
HR2024_E651573,Offer Extended,2024-01-17T14:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0,Joint,XYZ_HRIS,2024-02-14
HR2024_E651573,Offer Accepted,2024-01-29T16:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Onboarding Started,2024-02-14T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Equipment Assigned,2024-02-16T10:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0,Customer,Customer_System,2024-02-14
HR2024_E651573,Probation Completed,2024-05-14T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0.25,Joint,XYZ_HRIS,2024-02-14
HR2024_E651573,Training Completed,2024-06-20T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0.35,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Leave Requested,2024-09-28T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0.62,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Leave Approved,2024-09-30T14:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0.63,Customer,Customer_System,2024-02-14
HR2024_E651573,Training Completed,2024-11-24T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0.78,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Leave Requested,2025-01-18T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0.93,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Leave Approved,2025-01-20T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0.93,Customer,Customer_System,2024-02-14
HR2024_E651573,Leave Requested,2025-01-27T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0.95,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Leave Approved,2025-01-28T10:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0.95,Customer,Customer_System,2024-02-14
HR2024_E651573,Performance Review,2025-02-04T10:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,0.97,Customer,Customer_System,2024-02-14
HR2024_E651573,Training Completed,2025-04-17T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,1.17,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Training Completed,2025-04-28T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,1.2,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Leave Requested,2025-07-01T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,1.38,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Leave Approved,2025-07-02T10:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,1.38,Customer,Customer_System,2024-02-14
HR2024_E651573,Leave Requested,2025-07-02T13:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,1.38,XYZ,XYZ_HRIS,2024-02-14
HR2024_E651573,Leave Approved,2025-07-03T12:00:00.000Z,E651573,Engineering,Singapore,1,Contract,M564801,Referral,89908,2,1.38,Customer,Customer_System,2024-02-14
HR2024_E651866,Job Posted,2023-12-13T10:36:27.613Z,E651866,HR,London,6,Full-time,M889460,Internal,163973,,0,XYZ,XYZ_HRIS,
HR2024_E651866,Application Received,2024-01-12T13:00:00.000Z,E651866,HR,London,6,Full-time,M889460,Internal,163973,,0,XYZ,XYZ_HRIS,
HR2024_E651866,Application Rejected,2024-01-16T16:00:00.000Z,E651866,HR,London,6,Full-time,M889460,Internal,163973,,0,XYZ,XYZ_HRIS,
HR2024_E652141,Job Posted,2023-12-05T10:36:27.613Z,E652141,Finance,London,7,Part-time,M979787,Internal,169242,,0,XYZ,XYZ_HRIS,
HR2024_E652141,Application Received,2023-12-20T16:00:00.000Z,E652141,Finance,London,7,Part-time,M979787,Internal,169242,,0,XYZ,XYZ_HRIS,
HR2024_E652141,Application Rejected,2023-12-22T12:00:00.000Z,E652141,Finance,London,7,Part-time,M979787,Internal,169242,,0,XYZ,XYZ_HRIS,
HR2024_E652294,Job Posted,2024-01-09T10:36:27.613Z,E652294,Engineering,Berlin,9,Contract,M916102,External,99296,,0,XYZ,XYZ_HRIS,
HR2024_E652294,Application Received,2024-01-31T17:00:00.000Z,E652294,Engineering,Berlin,9,Contract,M916102,External,99296,,0,XYZ,XYZ_HRIS,
HR2024_E652294,Interview Completed,2024-02-26T17:00:00.000Z,E652294,Engineering,Berlin,9,Contract,M916102,External,99296,,0,Joint,XYZ_HRIS,
HR2024_E652294,Interview Failed,2024-02-28T10:00:00.000Z,E652294,Engineering,Berlin,9,Contract,M916102,External,99296,,0,Joint,XYZ_HRIS,
HR2024_E652619,Job Posted,2024-05-20T10:36:27.613Z,E652619,Engineering,Singapore,9,Part-time,M984627,Internal,83984,,0,XYZ,XYZ_HRIS,
HR2024_E652619,Application Received,2024-06-21T14:00:00.000Z,E652619,Engineering,Singapore,9,Part-time,M984627,Internal,83984,,0,XYZ,XYZ_HRIS,
HR2024_E652619,Application Rejected,2024-06-26T09:00:00.000Z,E652619,Engineering,Singapore,9,Part-time,M984627,Internal,83984,,0,XYZ,XYZ_HRIS,
HR2024_E653073,Job Posted,2024-02-26T10:36:27.613Z,E653073,HR,Berlin,9,Full-time,M489132,Referral,158018,,0,XYZ,XYZ_HRIS,
HR2024_E653073,Application Received,2024-03-15T17:00:00.000Z,E653073,HR,Berlin,9,Full-time,M489132,Referral,158018,,0,XYZ,XYZ_HRIS,
HR2024_E653073,Application Rejected,2024-03-20T15:00:00.000Z,E653073,HR,Berlin,9,Full-time,M489132,Referral,158018,,0,XYZ,XYZ_HRIS,
HR2024_E653566,Job Posted,2024-02-25T10:36:27.613Z,E653566,Marketing,Singapore,3,Part-time,M997736,External,45022,,0,XYZ,XYZ_HRIS,
HR2024_E653566,Application Received,2024-07-10T12:00:00.000Z,E653566,Marketing,Singapore,3,Part-time,M997736,External,45022,,0,XYZ,XYZ_HRIS,
HR2024_E653566,Application Rejected,2024-07-12T15:00:00.000Z,E653566,Marketing,Singapore,3,Part-time,M997736,External,45022,,0,XYZ,XYZ_HRIS,
HR2024_E653815,Job Posted,2024-03-03T10:36:27.613Z,E653815,Sales,London,4,Contract,M148823,Internal,113498,,0,XYZ,XYZ_HRIS,
HR2024_E653815,Application Received,2024-03-07T10:00:00.000Z,E653815,Sales,London,4,Contract,M148823,Internal,113498,,0,XYZ,XYZ_HRIS,
HR2024_E653815,Application Rejected,2024-03-11T10:00:00.000Z,E653815,Sales,London,4,Contract,M148823,Internal,113498,,0,XYZ,XYZ_HRIS,
HR2024_E654418,Job Posted,2024-02-17T10:36:27.613Z,E654418,Operations,Berlin,10,Full-time,M577052,Referral,181241,,0,XYZ,XYZ_HRIS,
HR2024_E654418,Application Received,2024-03-18T13:00:00.000Z,E654418,Operations,Berlin,10,Full-time,M577052,Referral,181241,,0,XYZ,XYZ_HRIS,
HR2024_E654418,Application Rejected,2024-03-20T09:00:00.000Z,E654418,Operations,Berlin,10,Full-time,M577052,Referral,181241,,0,XYZ,XYZ_HRIS,
HR2024_E654450,Job Posted,2023-12-17T10:36:27.613Z,E654450,Marketing,Berlin,7,Full-time,M453770,Agency,40607,,0,XYZ,XYZ_HRIS,
HR2024_E654450,Application Received,2023-12-22T14:00:00.000Z,E654450,Marketing,Berlin,7,Full-time,M453770,Agency,40607,,0,XYZ,XYZ_HRIS,
HR2024_E654450,Application Rejected,2023-12-26T15:00:00.000Z,E654450,Marketing,Berlin,7,Full-time,M453770,Agency,40607,,0,XYZ,XYZ_HRIS,
HR2024_E654713,Job Posted,2024-04-22T10:36:27.613Z,E654713,Engineering,Sydney,7,Contract,M414268,External,60542,,0,XYZ,XYZ_HRIS,
HR2024_E654713,Application Received,2024-05-16T17:00:00.000Z,E654713,Engineering,Sydney,7,Contract,M414268,External,60542,,0,XYZ,XYZ_HRIS,
HR2024_E654713,Application Rejected,2024-05-21T11:00:00.000Z,E654713,Engineering,Sydney,7,Contract,M414268,External,60542,,0,XYZ,XYZ_HRIS,
HR2024_E655238,Job Posted,2024-02-24T10:36:27.613Z,E655238,Engineering,Berlin,8,Contract,M258211,External,128639,,0,XYZ,XYZ_HRIS,
HR2024_E655238,Application Received,2024-07-01T17:00:00.000Z,E655238,Engineering,Berlin,8,Contract,M258211,External,128639,,0,XYZ,XYZ_HRIS,
HR2024_E655238,Application Rejected,2024-07-03T15:00:00.000Z,E655238,Engineering,Berlin,8,Contract,M258211,External,128639,,0,XYZ,XYZ_HRIS,
HR2024_E655628,Job Posted,2024-03-29T10:36:27.613Z,E655628,Finance,Singapore,1,Contract,M304163,External,81334,,0,XYZ,XYZ_HRIS,
HR2024_E655628,Application Received,2024-08-27T12:00:00.000Z,E655628,Finance,Singapore,1,Contract,M304163,External,81334,,0,XYZ,XYZ_HRIS,
HR2024_E655628,Application Rejected,2024-08-30T10:00:00.000Z,E655628,Finance,Singapore,1,Contract,M304163,External,81334,,0,XYZ,XYZ_HRIS,
HR2024_E656213,Job Posted,2023-11-28T10:36:27.613Z,E656213,Operations,London,6,Contract,M982409,Internal,162852,,0,XYZ,XYZ_HRIS,
HR2024_E656213,Application Received,2023-12-19T11:00:00.000Z,E656213,Operations,London,6,Contract,M982409,Internal,162852,,0,XYZ,XYZ_HRIS,
HR2024_E656213,Application Rejected,2023-12-22T10:00:00.000Z,E656213,Operations,London,6,Contract,M982409,Internal,162852,,0,XYZ,XYZ_HRIS,
HR2024_E656473,Job Posted,2024-01-05T10:36:27.613Z,E656473,Engineering,New York,7,Contract,M314107,Agency,175237,5,0,XYZ,XYZ_HRIS,2024-03-19
HR2024_E656473,Application Received,2024-01-23T12:00:00.000Z,E656473,Engineering,New York,7,Contract,M314107,Agency,175237,5,0,XYZ,XYZ_HRIS,2024-03-19
HR2024_E656473,Interview Completed,2024-02-09T17:00:00.000Z,E656473,Engineering,New York,7,Contract,M314107,Agency,175237,5,0,Joint,XYZ_HRIS,2024-03-19
